,I09,I10,I11
2862,0.255,0.24,0.235
2863,0.26,0.225,0.245
2864,0.255,0.245,0.23
2865,0.255,0.245,0.245
2866,0.255,0.24,0.235
2867,0.255,0.23,0.235
2868,0.255,0.235,0.235
2869,0.255,0.23,0.23
2870,0.255,0.24,0.235
2871,0.255,0.24,0.235
2872,0.255,0.235,0.235
2873,0.255,0.235,0.235
2874,0.255,0.25,0.24
2875,0.255,0.23,0.23
2876,0.255,0.24,0.23
2877,0.255,0.225,0.225
2878,0.255,0.235,0.23
2879,0.255,0.225,0.235
2880,0.255,0.23,0.23
2881,0.255,0.23,0.235
2882,0.255,0.23,0.235
2883,0.255,0.225,0.235
2884,0.255,0.23,0.235
2885,0.255,0.23,0.235
2886,0.255,0.23,0.23
2887,0.255,0.24,0.225
2888,0.255,0.235,0.235
2889,0.255,0.24,0.23
2890,0.255,0.24,0.235
2891,0.255,0.23,0.23
2892,0.255,0.245,0.235
2893,0.255,0.25,0.23
2894,0.255,0.235,0.24
2895,0.255,0.235,0.235
2896,0.255,0.24,0.235
2897,0.255,0.255,0.25
2898,0.255,0.235,0.24
2899,0.255,0.235,0.24
2900,0.255,0.23,0.235
2901,0.255,0.245,0.235
2902,0.255,0.23,0.235
2903,0.255,0.235,0.23
2904,0.255,0.235,0.23
2905,0.255,0.245,0.235
2906,0.255,0.225,0.23
2907,0.255,0.23,0.23
2908,0.255,0.23,0.23
2909,0.255,0.23,0.23
2910,0.255,0.235,0.235
2911,0.255,0.235,0.235
2912,0.255,0.25,0.235
2913,0.255,0.23,0.225
2914,0.255,0.245,0.245
2915,0.255,0.23,0.24
2916,0.255,0.23,0.23
2917,0.255,0.23,0.225
2918,0.275,0.24,0.235
2919,0.255,0.23,0.235
2920,0.255,0.235,0.235
2921,0.255,0.24,0.235
2922,0.255,0.23,0.245
2923,0.255,0.245,0.235
2924,0.255,0.225,0.235
2925,0.255,0.22,0.225
2926,0.255,0.24,0.23
2927,0.255,0.235,0.235
2928,0.255,0.23,0.24
2929,0.255,0.235,0.23
2930,0.255,0.235,0.23
2931,0.255,0.23,0.23
2932,0.255,0.225,0.235
2933,0.255,0.235,0.235
2934,0.255,0.23,0.245
2935,0.255,0.235,0.235
2936,0.255,0.225,0.235
2937,0.255,0.235,0.235
2938,0.255,0.24,0.235
2939,0.255,0.235,0.23
2940,0.255,0.24,0.235
2941,0.255,0.23,0.235
2942,0.255,0.24,0.235
2943,0.255,0.24,0.24
2944,0.255,0.23,0.235
2945,0.255,0.235,0.235
2946,0.255,0.235,0.235
2947,0.255,0.24,0.23
2948,0.255,0.225,0.23
2949,0.255,0.23,0.235
2950,0.255,0.235,0.23
2951,0.255,0.23,0.23
2952,0.255,0.245,0.24
2953,0.255,0.23,0.225
2954,0.255,0.23,0.235
2955,0.255,0.24,0.24
2956,0.255,0.23,0.235
2957,0.255,0.23,0.235
2958,0.255,0.23,0.24
2959,0.255,0.24,0.235
2960,0.255,0.23,0.235
2961,0.255,0.24,0.23
2962,0.255,0.225,0.235
2963,0.255,0.23,0.235
2964,0.255,0.22,0.23
2965,0.255,0.235,0.23
2966,0.255,0.225,0.23
2967,0.255,0.235,0.225
2968,0.255,0.225,0.225
2969,0.255,0.23,0.245
2970,0.255,0.225,0.25
2971,0.255,0.23,0.235
2972,0.255,0.23,0.225
2973,0.255,0.225,0.235
2974,0.265,0.235,0.235
2975,0.265,0.23,0.235
2976,0.255,0.235,0.23
2977,0.255,0.23,0.23
2978,0.255,0.235,0.225
2979,0.255,0.24,0.23
2980,0.255,0.24,0.24
2981,0.255,0.235,0.235
2982,0.255,0.24,0.23
2983,0.255,0.235,0.25
2984,0.255,0.24,0.235
2985,0.255,0.24,0.235
2986,0.255,0.235,0.23
2987,0.255,0.23,0.255
2988,0.255,0.225,0.23
2989,0.255,0.245,0.265
2990,0.255,0.245,0.25
2991,0.255,0.235,0.235
2992,0.255,0.24,0.235
2993,0.255,0.23,0.235
2994,0.255,0.24,0.235
2995,0.255,0.24,0.23
2996,0.255,0.23,0.23
2997,0.255,0.235,0.235
2998,0.255,0.235,0.225
2999,0.255,0.235,0.235
3000,0.255,0.225,0.24
3001,0.255,0.235,0.235
3002,0.255,0.235,0.235
3003,0.255,0.23,0.235
3004,0.255,0.215,0.23
3005,0.255,0.235,0.23
3006,0.255,0.235,0.235
3007,0.255,0.23,0.235
3008,0.255,0.245,0.235
3009,0.255,0.235,0.23
3010,0.255,0.235,0.245
3011,0.255,0.23,0.29
3012,0.255,0.24,0.23
3013,0.255,0.24,0.225
3014,0.255,0.24,0.235
3015,0.255,0.23,0.235
3016,0.255,0.235,0.245
3017,0.255,0.23,0.245
3018,0.255,0.23,0.235
3019,0.255,0.23,0.23
3020,0.255,0.235,0.235
3021,0.255,0.23,0.235
3022,0.255,0.235,0.24
3023,0.255,0.225,0.245
3024,0.255,0.23,0.235
3025,0.255,0.235,0.23
3026,0.255,0.235,0.235
3027,0.255,0.235,0.235
3028,0.255,0.235,0.25
3029,0.255,0.22,0.23
3030,0.255,0.225,0.26
3031,0.255,0.23,0.235
3032,0.255,0.235,0.23
3033,0.255,0.24,0.235
3034,0.255,0.235,0.225
3035,0.255,0.25,0.24
3036,0.255,0.24,0.23
3037,0.255,0.24,0.235
3038,0.255,0.23,0.235
3039,0.255,0.23,0.235
3040,0.255,0.235,0.235
3041,0.255,0.235,0.23
3042,0.255,0.235,0.24
3043,0.255,0.23,0.25
3044,0.255,0.23,0.265
3045,0.255,0.245,0.235
3046,0.255,0.225,0.24
3047,0.255,0.23,0.22
3048,0.255,0.23,0.235
3049,0.255,0.23,0.235
3050,0.255,0.23,0.235
3051,0.255,0.225,0.235
3052,0.255,0.25,0.235
3053,0.255,0.235,0.24
3054,0.255,0.24,0.235
3055,0.255,0.23,0.235
3056,0.255,0.23,0.235
3057,0.255,0.23,0.23
3058,0.255,0.215,0.235
3059,0.255,0.25,0.235
3060,0.255,0.235,0.235
3061,0.255,0.24,0.235
3062,0.255,0.235,0.235
3063,0.255,0.23,0.235
3064,0.255,0.24,0.24
3065,0.26,0.24,0.235
3066,0.255,0.235,0.235
3067,0.255,0.23,0.235
3068,0.255,0.235,0.23
3069,0.255,0.225,0.235
3070,0.255,0.235,0.23
3071,0.255,0.24,0.23
3072,0.255,0.235,0.235
3073,0.255,0.24,0.245
3074,0.255,0.23,0.235
3075,0.255,0.225,0.23
3076,0.255,0.235,0.235
3077,0.255,0.255,0.23
3078,0.255,0.23,0.24
3079,0.255,0.24,0.225
3080,0.255,0.23,0.235
3081,0.255,0.24,0.25
3082,0.255,0.24,0.225
3083,0.255,0.235,0.22
3084,0.255,0.235,0.25
3085,0.255,0.24,0.24
3086,0.27,0.25,0.235
3087,0.255,0.235,0.26
3088,0.255,0.23,0.225
3089,0.255,0.25,0.235
3090,0.255,0.23,0.23
3091,0.255,0.235,0.23
3092,0.255,0.23,0.23
3093,0.255,0.23,0.265
3094,0.255,0.235,0.23
3095,0.255,0.235,0.24
3096,0.255,0.24,0.25
3097,0.255,0.235,0.235
3098,0.255,0.235,0.23
3099,0.255,0.24,0.23
3100,0.255,0.22,0.245
3101,0.255,0.23,0.23
3102,0.255,0.235,0.24
3103,0.255,0.23,0.235
3104,0.255,0.23,0.24
3105,0.255,0.235,0.23
3106,0.255,0.255,0.235
3107,0.255,0.24,0.23
3108,0.255,0.22,0.22
3109,0.255,0.25,0.235
3110,0.255,0.235,0.25
3111,0.255,0.235,0.235
3112,0.27,0.23,0.225
3113,0.255,0.245,0.23
3114,0.255,0.23,0.23
3115,0.255,0.235,0.23
3116,0.255,0.23,0.235
3117,0.255,0.25,0.23
3118,0.255,0.245,0.23
3119,0.255,0.24,0.24
3120,0.255,0.26,0.225
3121,0.255,0.25,0.23
3122,0.255,0.23,0.23
3123,0.255,0.235,0.25
3124,0.255,0.225,0.23
3125,0.255,0.24,0.235
3126,0.255,0.23,0.23
3127,0.255,0.235,0.235
3128,0.255,0.245,0.23
3129,0.255,0.245,0.235
3130,0.255,0.235,0.24
3131,0.255,0.235,0.225
3132,0.255,0.225,0.23
3133,0.255,0.235,0.23
3134,0.255,0.23,0.24
3135,0.255,0.23,0.235
3136,0.26,0.235,0.235
3137,0.255,0.23,0.235
3138,0.255,0.24,0.23
3139,0.265,0.235,0.24
3140,0.255,0.235,0.235
3141,0.255,0.24,0.23
3142,0.255,0.24,0.235
3143,0.255,0.23,0.225
3144,0.255,0.24,0.23
3145,0.255,0.225,0.23
3146,0.255,0.23,0.235
3147,0.255,0.235,0.245
3148,0.31,0.235,0.24
3149,0.255,0.245,0.245
3150,0.255,0.24,0.23
3151,0.255,0.23,0.235
3152,0.255,0.23,0.23
3153,0.26,0.235,0.23
3154,0.255,0.235,0.25
3155,0.255,0.235,0.24
3156,0.255,0.24,0.235
3157,0.255,0.23,0.245
3158,0.255,0.225,0.24
3159,0.255,0.235,0.235
3160,0.255,0.23,0.225
3161,0.255,0.23,0.235
3162,0.255,0.225,0.235
3163,0.26,0.23,0.245
3164,0.26,0.225,0.235
3165,0.255,0.24,0.22
3166,0.255,0.23,0.225
3167,0.255,0.235,0.23
3168,0.255,0.225,0.235
3169,0.255,0.245,0.23
3170,0.255,0.23,0.23
3171,0.255,0.23,0.24
3172,0.255,0.23,0.23
3173,0.255,0.225,0.23
3174,0.255,0.23,0.245
3175,0.255,0.245,0.24
3176,0.255,0.245,0.235
3177,0.255,0.25,0.235
3178,0.255,0.24,0.225
3179,0.255,0.225,0.23
3180,0.255,0.235,0.23
3181,0.255,0.23,0.24
3182,0.255,0.24,0.235
3183,0.255,0.23,0.235
3184,0.255,0.24,0.24
3185,0.255,0.235,0.235
3186,0.255,0.23,0.235
3187,0.255,0.24,0.235
3188,0.255,0.25,0.235
3189,0.255,0.235,0.235
3190,0.255,0.23,0.235
3191,0.255,0.235,0.23
3192,0.255,0.235,0.255
3193,0.255,0.25,0.24
3194,0.255,0.23,0.24
3195,0.255,0.23,0.22
3196,0.255,0.235,0.235
3197,0.255,0.235,0.235
3198,0.255,0.22,0.225
3199,0.255,0.24,0.245
3200,0.255,0.24,0.235
3201,0.255,0.245,0.235
3202,0.255,0.24,0.23
3203,0.255,0.23,0.235
3204,0.255,0.225,0.23
3205,0.255,0.23,0.23
3206,0.255,0.23,0.24
3207,0.255,0.23,0.23
3208,0.255,0.235,0.25
3209,0.255,0.25,0.255
3210,0.255,0.22,0.23
3211,0.255,0.255,0.225
3212,0.255,0.23,0.23
3213,0.255,0.24,0.255
3214,0.255,0.255,0.24
3215,0.255,0.235,0.25
3216,0.255,0.235,0.235
3217,0.255,0.23,0.23
3218,0.255,0.23,0.23
3219,0.255,0.24,0.235
3220,0.255,0.24,0.24
3221,0.255,0.235,0.225
3222,0.31,0.23,0.23
3223,0.255,0.225,0.23
3224,0.255,0.235,0.245
3225,0.255,0.235,0.235
3226,0.255,0.235,0.235
3227,0.255,0.24,0.235
3228,0.255,0.23,0.22
3229,0.255,0.23,0.235
3230,0.255,0.23,0.23
3231,0.255,0.235,0.23
3232,0.26,0.24,0.23
3233,0.255,0.23,0.235
3234,0.265,0.23,0.225
3235,0.255,0.235,0.23
3236,0.255,0.23,0.225
3237,0.255,0.235,0.23
3238,0.255,0.235,0.235
3239,0.255,0.24,0.23
3240,0.255,0.24,0.235
3241,0.255,0.245,0.235
3242,0.255,0.23,0.235
3243,0.255,0.235,0.225
3244,0.255,0.225,0.235
3245,0.255,0.235,0.245
3246,0.255,0.245,0.235
3247,0.255,0.235,0.23
3248,0.255,0.23,0.235
3249,0.255,0.235,0.235
3250,0.255,0.23,0.235
3251,0.26,0.235,0.245
3252,0.255,0.235,0.235
3253,0.255,0.245,0.23
3254,0.255,0.235,0.23
3255,0.255,0.245,0.23
3256,0.255,0.235,0.23
3257,0.255,0.235,0.23
3258,0.255,0.23,0.235
3259,0.255,0.24,0.225
3260,0.255,0.235,0.235
3261,0.255,0.235,0.225
3262,0.255,0.235,0.245
3263,0.255,0.23,0.23
3264,0.255,0.23,0.245
3265,0.255,0.245,0.235
3266,0.255,0.23,0.235
3267,0.255,0.23,0.235
3268,0.255,0.235,0.225
3269,0.255,0.235,0.235
3270,0.255,0.235,0.23
3271,0.255,0.23,0.25
3272,0.255,0.235,0.23
3273,0.255,0.23,0.225
3274,0.255,0.24,0.235
3275,0.255,0.23,0.245
3276,0.255,0.24,0.235
3277,0.255,0.245,0.23
3278,0.255,0.23,0.235
3279,0.255,0.23,0.235
3280,0.255,0.235,0.235
3281,0.255,0.24,0.24
3282,0.255,0.24,0.255
3283,0.255,0.235,0.23
3284,0.255,0.24,0.23
3285,0.255,0.235,0.23
3286,0.255,0.235,0.23
3287,0.255,0.24,0.235
3288,0.255,0.235,0.235
3289,0.255,0.225,0.23
3290,0.255,0.23,0.22
3291,0.255,0.235,0.235
3292,0.255,0.24,0.235
3293,0.255,0.235,0.24
3294,0.255,0.235,0.265
3295,0.255,0.235,0.235
3296,0.255,0.23,0.23
3297,0.255,0.235,0.235
3298,0.255,0.24,0.235
3299,0.255,0.225,0.23
3300,0.255,0.25,0.23
3301,0.255,0.24,0.225
3302,0.255,0.245,0.24
3303,0.26,0.24,0.265
3304,0.255,0.235,0.235
3305,0.255,0.225,0.235
3306,0.255,0.24,0.245
3307,0.255,0.245,0.24
3308,0.255,0.23,0.235
3309,0.255,0.22,0.225
3310,0.255,0.235,0.235
3311,0.255,0.235,0.23
3312,0.255,0.245,0.235
3313,0.255,0.235,0.23
3314,0.255,0.235,0.235
3315,0.255,0.235,0.23
3316,0.255,0.24,0.235
3317,0.255,0.235,0.23
3318,0.255,0.32,0.23
3319,0.255,0.23,0.235
3320,0.255,0.24,0.235
3321,0.255,0.245,0.225
3322,0.255,0.235,0.235
3323,0.255,0.245,0.225
3324,0.255,0.235,0.235
3325,0.255,0.235,0.235
3326,0.255,0.24,0.23
3327,0.255,0.23,0.225
3328,0.255,0.245,0.23
3329,0.255,0.23,0.24
3330,0.255,0.235,0.225
3331,0.255,0.225,0.235
3332,0.255,0.245,0.235
3333,0.255,0.23,0.245
3334,0.255,0.235,0.25
3335,0.255,0.23,0.235
3336,0.245,0.25,0.245
3337,0.255,0.245,0.23
3338,0.255,0.24,0.235
3339,0.255,0.255,0.235
3340,0.255,0.235,0.225
3341,0.255,0.235,0.23
3342,0.255,0.23,0.235
3343,0.255,0.24,0.255
3344,0.255,0.23,0.23
3345,0.255,0.23,0.23
3346,0.255,0.23,0.24
3347,0.255,0.235,0.245
3348,0.255,0.23,0.235
3349,0.255,0.24,0.235
3350,0.255,0.235,0.235
3351,0.255,0.235,0.225
3352,0.255,0.225,0.23
3353,0.255,0.24,0.26
3354,0.255,0.225,0.23
3355,0.255,0.24,0.235
3356,0.255,0.235,0.235
3357,0.255,0.23,0.235
3358,0.255,0.23,0.23
3359,0.255,0.225,0.24
3360,0.255,0.225,0.23
3361,0.255,0.235,0.235
3362,0.255,0.235,0.235
3363,0.255,0.245,0.23
3364,0.255,0.235,0.25
3365,0.255,0.24,0.23
3366,0.255,0.23,0.23
3367,0.255,0.245,0.25
3368,0.255,0.235,0.23
3369,0.255,0.235,0.22
3370,0.255,0.27,0.25
3371,0.255,0.23,0.235
3372,0.255,0.24,0.245
3373,0.255,0.23,0.235
3374,0.255,0.23,0.23
3375,0.255,0.235,0.23
3376,0.255,0.25,0.235
3377,0.255,0.24,0.22
3378,0.255,0.23,0.23
3379,0.255,0.235,0.23
3380,0.255,0.235,0.235
3381,0.255,0.24,0.235
3382,0.255,0.245,0.235
3383,0.255,0.215,0.235
3384,0.255,0.225,0.225
3385,0.255,0.255,0.235
3386,0.255,0.225,0.235
3387,0.255,0.235,0.225
3388,0.255,0.23,0.24
3389,0.255,0.24,0.23
3390,0.255,0.23,0.235
3391,0.255,0.23,0.235
3392,0.255,0.24,0.23
3393,0.255,0.235,0.23
3394,0.255,0.235,0.235
3395,0.255,0.235,0.23
3396,0.255,0.23,0.235
3397,0.255,0.225,0.255
3398,0.255,0.235,0.25
3399,0.255,0.245,0.23
3400,0.255,0.23,0.235
3401,0.255,0.24,0.235
3402,0.255,0.225,0.23
3403,0.255,0.215,0.23
3404,0.255,0.235,0.235
3405,0.255,0.235,0.225
3406,0.255,0.235,0.22
3407,0.255,0.225,0.245
3408,0.255,0.23,0.235
3409,0.255,0.235,0.245
3410,0.255,0.235,0.23
3411,0.255,0.23,0.235
3412,0.255,0.235,0.23
3413,0.255,0.23,0.22
3414,0.255,0.23,0.235
3415,0.255,0.235,0.23
3416,0.255,0.235,0.24
3417,0.255,0.245,0.235
3418,0.255,0.23,0.225
3419,0.255,0.245,0.23
3420,0.255,0.225,0.24
3421,0.255,0.23,0.235
3422,0.255,0.235,0.235
3423,0.255,0.23,0.235
3424,0.255,0.235,0.25
3425,0.255,0.26,0.235
3426,0.255,0.24,0.23
3427,0.255,0.235,0.25
3428,0.255,0.225,0.23
3429,0.255,0.245,0.235
3430,0.255,0.235,0.225
3431,0.255,0.23,0.23
3432,0.255,0.235,0.23
3433,0.255,0.26,0.23
3434,0.255,0.225,0.235
3435,0.255,0.22,0.235
3436,0.255,0.235,0.23
3437,0.255,0.24,0.23
3438,0.255,0.235,0.235
3439,0.255,0.23,0.245
3440,0.255,0.225,0.23
3441,0.255,0.225,0.23
3442,0.255,0.245,0.225
3443,0.255,0.235,0.235
3444,0.255,0.235,0.235
3445,0.255,0.225,0.28
3446,0.255,0.235,0.235
3447,0.255,0.235,0.235
3448,0.255,0.235,0.225
3449,0.255,0.235,0.235
3450,0.255,0.24,0.23
3451,0.255,0.225,0.23
3452,0.255,0.225,0.23
3453,0.255,0.225,0.235
3454,0.255,0.22,0.23
3455,0.255,0.235,0.23
3456,0.255,0.235,0.23
3457,0.255,0.235,0.235
3458,0.255,0.235,0.235
3459,0.255,0.23,0.23
3460,0.255,0.225,0.235
3461,0.255,0.245,0.265
3462,0.255,0.23,0.23
3463,0.255,0.235,0.23
3464,0.255,0.235,0.24
3465,0.255,0.225,0.235
3466,0.255,0.235,0.23
3467,0.255,0.235,0.23
3468,0.255,0.24,0.245
3469,0.255,0.225,0.245
3470,0.255,0.23,0.235
3471,0.255,0.25,0.235
3472,0.255,0.24,0.235
3473,0.255,0.24,0.235
3474,0.255,0.225,0.225
3475,0.255,0.23,0.235
3476,0.255,0.235,0.25
3477,0.255,0.245,0.23
3478,0.255,0.23,0.235
3479,0.255,0.24,0.23
3480,0.255,0.23,0.23
3481,0.255,0.225,0.235
3482,0.255,0.235,0.23
3483,0.255,0.23,0.225
3484,0.255,0.23,0.225
3485,0.255,0.225,0.23
3486,0.255,0.235,0.27
3487,0.255,0.24,0.235
3488,0.255,0.23,0.235
3489,0.255,0.215,0.25
3490,0.255,0.23,0.24
3491,0.255,0.23,0.235
3492,0.255,0.235,0.23
3493,0.255,0.24,0.23
3494,0.255,0.235,0.23
3495,0.255,0.235,0.235
3496,0.255,0.245,0.23
3497,0.255,0.23,0.235
3498,0.255,0.235,0.23
3499,0.255,0.25,0.235
3500,0.255,0.23,0.235
3501,0.255,0.235,0.23
3502,0.255,0.225,0.235
3503,0.255,0.24,0.24
3504,0.255,0.225,0.23
3505,0.255,0.26,0.23
3506,0.255,0.235,0.23
3507,0.255,0.225,0.245
3508,0.255,0.23,0.235
3509,0.255,0.23,0.235
3510,0.255,0.25,0.23
3511,0.255,0.225,0.23
3512,0.255,0.24,0.23
3513,0.255,0.24,0.23
3514,0.255,0.235,0.235
3515,0.255,0.23,0.23
3516,0.255,0.225,0.235
3517,0.255,0.23,0.235
3518,0.255,0.23,0.235
3519,0.255,0.23,0.23
3520,0.255,0.23,0.23
3521,0.255,0.23,0.23
3522,0.255,0.23,0.24
3523,0.255,0.245,0.235
3524,0.255,0.235,0.235
3525,0.255,0.225,0.245
3526,0.255,0.23,0.26
3527,0.255,0.245,0.235
3528,0.255,0.235,0.24
3529,0.255,0.22,0.22
3530,0.255,0.225,0.235
3531,0.255,0.235,0.23
3532,0.255,0.23,0.26
3533,0.255,0.235,0.245
3534,0.255,0.23,0.235
3535,0.255,0.24,0.235
3536,0.255,0.235,0.235
3537,0.255,0.25,0.23
3538,0.255,0.225,0.235
3539,0.255,0.25,0.235
3540,0.255,0.23,0.25
3541,0.255,0.23,0.29
3542,0.255,0.24,0.23
3543,0.255,0.225,0.235
3544,0.255,0.23,0.23
3545,0.255,0.23,0.23
3546,0.255,0.235,0.23
3547,0.255,0.23,0.235
3548,0.255,0.235,0.23
3549,0.255,0.245,0.23
3550,0.255,0.24,0.23
3551,0.255,0.23,0.23
3552,0.255,0.225,0.245
3553,0.255,0.235,0.235
3554,0.255,0.225,0.235
3555,0.255,0.245,0.23
3556,0.255,0.24,0.235
3557,0.255,0.23,0.24
3558,0.255,0.23,0.22
3559,0.255,0.23,0.235
3560,0.255,0.23,0.23
3561,0.255,0.235,0.24
3562,0.255,0.24,0.25
3563,0.255,0.23,0.235
3564,0.255,0.23,0.235
3565,0.255,0.235,0.235
3566,0.255,0.235,0.23
3567,0.255,0.245,0.235
3568,0.255,0.24,0.23
3569,0.255,0.23,0.235
3570,0.255,0.23,0.25
3571,0.255,0.24,0.25
3572,0.255,0.23,0.235
3573,0.255,0.225,0.23
3574,0.255,0.235,0.235
3575,0.255,0.23,0.24
3576,0.255,0.23,0.235
3577,0.255,0.225,0.235
3578,0.255,0.235,0.23
3579,0.255,0.235,0.23
3580,0.255,0.235,0.235
3581,0.255,0.235,0.235
3582,0.255,0.24,0.23
3583,0.255,0.23,0.24
3584,0.255,0.245,0.24
3585,0.255,0.235,0.23
3586,0.255,0.23,0.235
3587,0.255,0.235,0.245
3588,0.255,0.245,0.23
3589,0.255,0.235,0.235
3590,0.255,0.23,0.23
3591,0.255,0.24,0.235
3592,0.255,0.24,0.235
3593,0.255,0.245,0.235
3594,0.26,0.255,0.235
3595,0.27,0.245,0.235
3596,0.255,0.245,0.235
3597,0.255,0.24,0.24
3598,0.255,0.235,0.265
3599,0.255,0.235,0.23
3600,0.255,0.24,0.23
3601,0.255,0.235,0.235
3602,0.255,0.235,0.225
3603,0.255,0.235,0.23
3604,0.255,0.235,0.235
3605,0.255,0.235,0.235
3606,0.255,0.24,0.225
3607,0.255,0.25,0.225
3608,0.255,0.245,0.235
3609,0.255,0.24,0.23
3610,0.255,0.23,0.245
3611,0.255,0.235,0.235
3612,0.255,0.23,0.235
3613,0.255,0.245,0.225
3614,0.255,0.23,0.235
3615,0.255,0.23,0.24
3616,0.255,0.255,0.23
3617,0.255,0.235,0.23
3618,0.255,0.23,0.235
3619,0.255,0.23,0.23
3620,0.255,0.23,0.23
3621,0.255,0.245,0.235
3622,0.255,0.235,0.235
3623,0.255,0.23,0.245
3624,0.255,0.23,0.235
3625,0.255,0.245,0.235
3626,0.255,0.25,0.235
3627,0.255,0.23,0.23
3628,0.255,0.235,0.23
3629,0.255,0.225,0.23
3630,0.255,0.235,0.25
3631,0.26,0.24,0.235
3632,0.255,0.255,0.23
3633,0.255,0.25,0.235
3634,0.255,0.235,0.23
3635,0.255,0.235,0.225
3636,0.265,0.235,0.235
3637,0.255,0.23,0.235
3638,0.255,0.24,0.235
3639,0.255,0.24,0.23
3640,0.255,0.245,0.235
3641,0.255,0.23,0.235
3642,0.255,0.23,0.23
3643,0.255,0.235,0.235
3644,0.255,0.235,0.23
3645,0.255,0.23,0.24
3646,0.255,0.24,0.23
3647,0.255,0.255,0.245
3648,0.255,0.23,0.24
3649,0.255,0.24,0.225
3650,0.255,0.23,0.235
3651,0.255,0.24,0.255
3652,0.255,0.245,0.24
3653,0.26,0.235,0.235
3654,0.255,0.23,0.23
3655,0.255,0.235,0.25
3656,0.255,0.28,0.235
3657,0.255,0.235,0.23
3658,0.255,0.245,0.235
3659,0.255,0.24,0.235
3660,0.255,0.24,0.245
3661,0.255,0.245,0.225
3662,0.255,0.24,0.235
3663,0.255,0.23,0.235
3664,0.255,0.24,0.225
3665,0.255,0.235,0.23
3666,0.255,0.235,0.23
3667,0.255,0.235,0.25
3668,0.255,0.235,0.235
3669,0.255,0.235,0.23
3670,0.255,0.235,0.235
3671,0.255,0.23,0.23
3672,0.255,0.235,0.235
3673,0.255,0.235,0.23
3674,0.255,0.23,0.235
3675,0.255,0.27,0.23
3676,0.255,0.24,0.23
3677,0.255,0.24,0.23
3678,0.255,0.24,0.235
3679,0.255,0.23,0.23
3680,0.255,0.235,0.235
3681,0.255,0.22,0.235
3682,0.255,0.23,0.24
3683,0.255,0.245,0.225
3684,0.255,0.23,0.23
3685,0.255,0.235,0.28
3686,0.255,0.235,0.225
3687,0.255,0.235,0.235
3688,0.255,0.235,0.23
3689,0.255,0.23,0.23
3690,0.255,0.24,0.225
3691,0.255,0.235,0.25
3692,0.255,0.23,0.235
3693,0.255,0.235,0.245
3694,0.255,0.24,0.235
3695,0.255,0.23,0.23
3696,0.255,0.245,0.235
3697,0.255,0.235,0.265
3698,0.255,0.215,0.23
3699,0.255,0.24,0.235
3700,0.255,0.24,0.23
3701,0.255,0.235,0.23
3702,0.26,0.255,0.225
3703,0.255,0.23,0.235
3704,0.255,0.245,0.235
3705,0.255,0.235,0.235
3706,0.255,0.235,0.23
3707,0.255,0.235,0.235
3708,0.255,0.24,0.235
3709,0.255,0.23,0.24
3710,0.255,0.235,0.23
3711,0.265,0.23,0.235
3712,0.255,0.24,0.235
3713,0.255,0.24,0.235
3714,0.255,0.24,0.235
3715,0.255,0.225,0.23
3716,0.255,0.24,0.235
3717,0.255,0.245,0.23
3718,0.255,0.24,0.235
3719,0.255,0.24,0.235
3720,0.255,0.24,0.225
3721,0.255,0.235,0.225
3722,0.255,0.23,0.25
3723,0.255,0.24,0.23
3724,0.255,0.235,0.23
3725,0.255,0.23,0.235
3726,0.255,0.245,0.24
3727,0.255,0.24,0.23
3728,0.255,0.22,0.24
3729,0.255,0.23,0.235
3730,0.255,0.235,0.235
3731,0.255,0.24,0.25
3732,0.255,0.23,0.23
3733,0.255,0.235,0.235
3734,0.255,0.235,0.235
3735,0.255,0.3,0.245
3736,0.255,0.235,0.23
3737,0.255,0.23,0.23
3738,0.255,0.23,0.25
3739,0.255,0.235,0.235
3740,0.255,0.225,0.25
3741,0.255,0.25,0.235
3742,0.255,0.235,0.235
3743,0.255,0.225,0.23
3744,0.255,0.24,0.235
3745,0.255,0.235,0.235
3746,0.255,0.225,0.235
3747,0.255,0.235,0.235
3748,0.255,0.255,0.235
3749,0.255,0.23,0.245
3750,0.255,0.24,0.23
3751,0.255,0.225,0.23
3752,0.255,0.235,0.24
3753,0.255,0.24,0.235
3754,0.255,0.235,0.225
3755,0.255,0.24,0.235
3756,0.255,0.235,0.24
3757,0.255,0.23,0.23
3758,0.255,0.235,0.24
3759,0.255,0.235,0.225
3760,0.26,0.225,0.24
3761,0.255,0.23,0.235
3762,0.255,0.235,0.23
3763,0.255,0.235,0.23
3764,0.255,0.24,0.23
3765,0.255,0.24,0.225
3766,0.255,0.235,0.235
3767,0.255,0.225,0.225
3768,0.255,0.24,0.23
3769,0.255,0.235,0.24
3770,0.255,0.245,0.235
3771,0.255,0.245,0.23
3772,0.255,0.235,0.22
3773,0.255,0.23,0.245
3774,0.255,0.235,0.23
3775,0.255,0.235,0.235
3776,0.255,0.23,0.23
3777,0.255,0.24,0.235
3778,0.255,0.23,0.22
3779,0.255,0.235,0.23
3780,0.255,0.235,0.225
3781,0.255,0.24,0.235
3782,0.255,0.24,0.235
3783,0.255,0.235,0.235
3784,0.255,0.235,0.225
3785,0.255,0.23,0.23
3786,0.255,0.24,0.24
3787,0.255,0.235,0.23
3788,0.255,0.27,0.245
3789,0.255,0.245,0.24
3790,0.255,0.24,0.235
3791,0.255,0.235,0.24
3792,0.255,0.265,0.24
3793,0.255,0.235,0.225
