,I01,I02,I04
2859,0.3,0.24,0.235
2860,0.3,0.24,0.24
2861,0.3,0.23,0.245
2862,0.3,0.235,0.245
2863,0.305,0.24,0.24
2864,0.3,0.24,0.245
2865,0.3,0.235,0.26
2866,0.3,0.235,0.25
2867,0.3,0.245,0.24
2868,0.3,0.245,0.245
2869,0.3,0.24,0.24
2870,0.3,0.235,0.235
2871,0.3,0.235,0.23
2872,0.305,0.235,0.24
2873,0.3,0.24,0.22
2874,0.3,0.235,0.225
2875,0.3,0.235,0.24
2876,0.3,0.265,0.235
2877,0.3,0.23,0.255
2878,0.3,0.245,0.225
2879,0.3,0.24,0.235
2880,0.3,0.255,0.24
2881,0.3,0.24,0.245
2882,0.3,0.25,0.25
2883,0.3,0.23,0.235
2884,0.3,0.24,0.24
2885,0.3,0.23,0.25
2886,0.3,0.24,0.23
2887,0.3,0.23,0.225
2888,0.3,0.24,0.245
2889,0.295,0.24,0.25
2890,0.3,0.23,0.245
2891,0.305,0.25,0.23
2892,0.3,0.23,0.24
2893,0.3,0.235,0.23
2894,0.3,0.235,0.24
2895,0.3,0.235,0.235
2896,0.3,0.23,0.24
2897,0.3,0.24,0.245
2898,0.3,0.23,0.24
2899,0.3,0.22,0.255
2900,0.3,0.235,0.245
2901,0.3,0.235,0.235
2902,0.3,0.24,0.245
2903,0.3,0.235,0.255
2904,0.3,0.235,0.245
2905,0.3,0.225,0.23
2906,0.3,0.235,0.24
2907,0.3,0.24,0.255
2908,0.3,0.245,0.25
2909,0.3,0.24,0.235
2910,0.3,0.235,0.25
2911,0.3,0.24,0.235
2912,0.3,0.24,0.245
2913,0.3,0.245,0.245
2914,0.31,0.24,0.25
2915,0.3,0.235,0.25
2916,0.3,0.235,0.25
2917,0.3,0.25,0.25
2918,0.295,0.23,0.25
2919,0.305,0.25,0.225
2920,0.3,0.24,0.235
2921,0.3,0.235,0.225
2922,0.3,0.235,0.24
2923,0.3,0.235,0.26
2924,0.3,0.24,0.235
2925,0.3,0.25,0.24
2926,0.3,0.23,0.235
2927,0.3,0.24,0.235
2928,0.3,0.25,0.23
2929,0.3,0.24,0.235
2930,0.3,0.235,0.25
2931,0.305,0.245,0.25
2932,0.3,0.24,0.245
2933,0.3,0.24,0.24
2934,0.3,0.24,0.245
2935,0.3,0.24,0.245
2936,0.3,0.25,0.235
2937,0.3,0.235,0.245
2938,0.3,0.235,0.245
2939,0.3,0.235,0.235
2940,0.3,0.23,0.235
2941,0.3,0.235,0.245
2942,0.3,0.26,0.225
2943,0.305,0.24,0.24
2944,0.3,0.235,0.245
2945,0.3,0.235,0.235
2946,0.3,0.24,0.235
2947,0.305,0.245,0.26
2948,0.3,0.23,0.25
2949,0.3,0.235,0.235
2950,0.3,0.245,0.245
2951,0.3,0.24,0.245
2952,0.295,0.24,0.24
2953,0.3,0.235,0.24
2954,0.3,0.24,0.235
2955,0.3,0.245,0.24
2956,0.3,0.24,0.245
2957,0.3,0.24,0.25
2958,0.3,0.235,0.24
2959,0.3,0.235,0.235
2960,0.3,0.24,0.24
2961,0.3,0.23,0.25
2962,0.3,0.255,0.26
2963,0.3,0.235,0.245
2964,0.3,0.24,0.225
2965,0.3,0.245,0.24
2966,0.3,0.25,0.235
2967,0.3,0.245,0.245
2968,0.3,0.235,0.255
2969,0.3,0.235,0.245
2970,0.3,0.265,0.245
2971,0.3,0.235,0.24
2972,0.3,0.235,0.26
2973,0.3,0.24,0.24
2974,0.3,0.245,0.25
2975,0.3,0.235,0.245
2976,0.305,0.25,0.24
2977,0.3,0.24,0.24
2978,0.3,0.24,0.235
2979,0.3,0.225,0.225
2980,0.305,0.245,0.245
2981,0.305,0.235,0.245
2982,0.3,0.24,0.245
2983,0.305,0.235,0.25
2984,0.3,0.24,0.24
2985,0.3,0.23,0.245
2986,0.3,0.235,0.24
2987,0.3,0.235,0.24
2988,0.3,0.225,0.245
2989,0.3,0.225,0.245
2990,0.295,0.245,0.27
2991,0.3,0.23,0.245
2992,0.3,0.255,0.225
2993,0.3,0.235,0.24
2994,0.3,0.24,0.24
2995,0.3,0.25,0.24
2996,0.3,0.245,0.235
2997,0.3,0.235,0.235
2998,0.3,0.25,0.24
2999,0.3,0.24,0.24
3000,0.3,0.24,0.245
3001,0.3,0.245,0.24
3002,0.3,0.24,0.245
3003,0.3,0.24,0.245
3004,0.3,0.225,0.235
3005,0.3,0.235,0.25
3006,0.3,0.24,0.255
3007,0.3,0.24,0.235
3008,0.3,0.24,0.245
3009,0.3,0.255,0.24
3010,0.3,0.235,0.24
3011,0.3,0.235,0.23
3012,0.295,0.24,0.26
3013,0.3,0.24,0.225
3014,0.3,0.235,0.23
3015,0.3,0.255,0.25
3016,0.31,0.24,0.23
3017,0.3,0.24,0.225
3018,0.3,0.26,0.255
3019,0.3,0.235,0.255
3020,0.3,0.245,0.235
3021,0.3,0.225,0.23
3022,0.305,0.245,0.245
3023,0.3,0.245,0.24
3024,0.3,0.235,0.26
3025,0.3,0.245,0.255
3026,0.3,0.26,0.255
3027,0.305,0.23,0.245
3028,0.3,0.24,0.255
3029,0.3,0.24,0.24
3030,0.305,0.245,0.225
3031,0.3,0.235,0.22
3032,0.3,0.24,0.245
3033,0.3,0.24,0.245
3034,0.3,0.235,0.245
3035,0.305,0.245,0.24
3036,0.3,0.245,0.24
3037,0.3,0.26,0.24
3038,0.3,0.24,0.22
3039,0.3,0.245,0.24
3040,0.3,0.235,0.225
3041,0.3,0.23,0.24
3042,0.3,0.23,0.245
3043,0.3,0.225,0.26
3044,0.3,0.235,0.24
3045,0.3,0.25,0.25
3046,0.3,0.24,0.24
3047,0.305,0.25,0.225
3048,0.3,0.245,0.245
3049,0.3,0.245,0.24
3050,0.3,0.24,0.24
3051,0.3,0.24,0.24
3052,0.3,0.235,0.24
3053,0.3,0.23,0.245
3054,0.295,0.275,0.235
3055,0.3,0.255,0.24
3056,0.3,0.23,0.24
3057,0.3,0.235,0.225
3058,0.3,0.235,0.245
3059,0.3,0.24,0.235
3060,0.3,0.245,0.24
3061,0.3,0.24,0.24
3062,0.3,0.23,0.245
3063,0.3,0.24,0.255
3064,0.3,0.23,0.235
3065,0.3,0.23,0.245
3066,0.3,0.22,0.245
3067,0.3,0.225,0.245
3068,0.3,0.24,0.225
3069,0.3,0.24,0.235
3070,0.3,0.26,0.25
3071,0.305,0.24,0.245
3072,0.305,0.24,0.24
3073,0.3,0.245,0.25
3074,0.3,0.23,0.255
3075,0.305,0.24,0.24
3076,0.305,0.235,0.25
3077,0.3,0.245,0.25
3078,0.3,0.22,0.235
3079,0.3,0.24,0.25
3080,0.305,0.24,0.235
3081,0.305,0.24,0.245
3082,0.305,0.235,0.24
3083,0.3,0.245,0.245
3084,0.3,0.24,0.225
3085,0.3,0.245,0.255
3086,0.305,0.24,0.25
3087,0.305,0.22,0.255
3088,0.3,0.24,0.26
3089,0.3,0.25,0.25
3090,0.3,0.23,0.23
3091,0.3,0.23,0.24
3092,0.3,0.235,0.255
3093,0.3,0.235,0.23
3094,0.3,0.255,0.23
3095,0.3,0.25,0.24
3096,0.3,0.24,0.25
3097,0.3,0.24,0.25
3098,0.305,0.235,0.24
3099,0.3,0.25,0.23
3100,0.3,0.255,0.25
3101,0.305,0.24,0.24
3102,0.305,0.235,0.25
3103,0.3,0.235,0.24
3104,0.3,0.23,0.26
3105,0.3,0.245,0.235
3106,0.3,0.245,0.245
3107,0.31,0.235,0.25
3108,0.3,0.25,0.255
3109,0.3,0.24,0.25
3110,0.3,0.25,0.24
3111,0.3,0.235,0.24
3112,0.305,0.245,0.25
3113,0.3,0.25,0.225
3114,0.31,0.235,0.245
3115,0.305,0.235,0.26
3116,0.305,0.25,0.25
3117,0.305,0.24,0.24
3118,0.31,0.25,0.245
3119,0.3,0.255,0.26
3120,0.3,0.235,0.25
3121,0.3,0.245,0.26
3122,0.3,0.25,0.265
3123,0.31,0.24,0.25
3124,0.3,0.255,0.255
3125,0.3,0.26,0.255
3126,0.3,0.26,0.24
3127,0.305,0.25,0.25
3128,0.295,0.24,0.245
3129,0.3,0.265,0.245
3130,0.3,0.235,0.24
3131,0.3,0.235,0.245
3132,0.305,0.245,0.25
3133,0.3,0.24,0.25
3134,0.3,0.24,0.24
3135,0.305,0.26,0.25
3136,0.3,0.24,0.245
3137,0.305,0.245,0.245
3138,0.3,0.24,0.245
3139,0.3,0.225,0.255
3140,0.3,0.255,0.245
3141,0.305,0.255,0.25
3142,0.3,0.25,0.24
3143,0.3,0.24,0.245
3144,0.3,0.275,0.245
3145,0.3,0.235,0.235
3146,0.305,0.23,0.245
3147,0.3,0.235,0.255
3148,0.3,0.25,0.25
3149,0.3,0.25,0.235
3150,0.305,0.24,0.25
3151,0.3,0.225,0.24
3152,0.31,0.24,0.25
3153,0.31,0.24,0.265
3154,0.305,0.235,0.24
3155,0.305,0.24,0.245
3156,0.3,0.245,0.25
3157,0.3,0.24,0.265
3158,0.3,0.245,0.245
3159,0.3,0.235,0.225
3160,0.3,0.25,0.25
3161,0.3,0.24,0.255
3162,0.3,0.23,0.24
3163,0.3,0.235,0.24
3164,0.3,0.24,0.235
3165,0.3,0.24,0.265
3166,0.3,0.245,0.255
3167,0.3,0.245,0.265
3168,0.3,0.24,0.26
3169,0.315,0.26,0.225
3170,0.3,0.26,0.26
3171,0.305,0.24,0.25
3172,0.305,0.24,0.24
3173,0.3,0.24,0.24
3174,0.31,0.255,0.26
3175,0.3,0.235,0.25
3176,0.3,0.23,0.24
3177,0.305,0.255,0.25
3178,0.3,0.24,0.25
3179,0.3,0.235,0.235
3180,0.305,0.25,0.26
3181,0.3,0.23,0.24
3182,0.3,0.255,0.255
3183,0.3,0.24,0.25
3184,0.305,0.235,0.265
3185,0.3,0.24,0.25
3186,0.31,0.245,0.245
3187,0.3,0.235,0.235
3188,0.3,0.235,0.235
3189,0.3,0.25,0.22
3190,0.3,0.23,0.235
3191,0.3,0.24,0.235
3192,0.3,0.245,0.235
3193,0.3,0.225,0.24
3194,0.3,0.25,0.25
3195,0.3,0.24,0.235
3196,0.3,0.24,0.24
3197,0.3,0.24,0.245
3198,0.3,0.245,0.24
3199,0.3,0.245,0.245
3200,0.3,0.24,0.235
3201,0.3,0.25,0.25
3202,0.3,0.235,0.245
3203,0.3,0.25,0.245
3204,0.3,0.24,0.25
3205,0.3,0.25,0.24
3206,0.3,0.24,0.245
3207,0.3,0.235,0.24
3208,0.3,0.24,0.23
3209,0.3,0.245,0.245
3210,0.3,0.25,0.24
3211,0.3,0.235,0.255
3212,0.3,0.24,0.24
3213,0.3,0.23,0.265
3214,0.3,0.24,0.25
3215,0.3,0.24,0.245
3216,0.305,0.255,0.24
3217,0.3,0.225,0.235
3218,0.31,0.255,0.25
3219,0.3,0.24,0.245
3220,0.3,0.265,0.265
3221,0.3,0.26,0.245
3222,0.3,0.25,0.27
3223,0.3,0.24,0.275
3224,0.3,0.235,0.24
3225,0.3,0.235,0.235
3226,0.31,0.24,0.245
3227,0.3,0.225,0.26
3228,0.3,0.23,0.235
3229,0.3,0.235,0.25
3230,0.3,0.235,0.24
3231,0.305,0.255,0.25
3232,0.3,0.25,0.225
3233,0.3,0.235,0.235
3234,0.3,0.24,0.24
3235,0.3,0.235,0.245
3236,0.305,0.245,0.245
3237,0.3,0.24,0.245
3238,0.3,0.23,0.24
3239,0.305,0.24,0.235
3240,0.305,0.235,0.24
3241,0.3,0.235,0.25
3242,0.3,0.24,0.24
3243,0.3,0.24,0.24
3244,0.3,0.235,0.235
3245,0.3,0.235,0.25
3246,0.3,0.245,0.24
3247,0.3,0.24,0.245
3248,0.3,0.24,0.26
3249,0.305,0.235,0.245
3250,0.305,0.255,0.245
3251,0.3,0.23,0.225
3252,0.305,0.235,0.225
3253,0.305,0.235,0.245
3254,0.3,0.24,0.245
3255,0.3,0.25,0.235
3256,0.3,0.235,0.255
3257,0.3,0.24,0.24
3258,0.3,0.25,0.25
3259,0.3,0.24,0.255
3260,0.3,0.26,0.235
3261,0.3,0.245,0.25
3262,0.3,0.265,0.255
3263,0.305,0.235,0.24
3264,0.3,0.235,0.245
3265,0.3,0.23,0.235
3266,0.3,0.24,0.24
3267,0.3,0.25,0.25
3268,0.3,0.245,0.25
3269,0.305,0.24,0.255
3270,0.305,0.23,0.225
3271,0.3,0.24,0.26
3272,0.3,0.23,0.24
3273,0.3,0.24,0.245
3274,0.3,0.23,0.245
3275,0.3,0.24,0.235
3276,0.3,0.24,0.235
3277,0.3,0.25,0.255
3278,0.3,0.225,0.26
3279,0.31,0.235,0.245
3280,0.3,0.245,0.24
3281,0.3,0.235,0.245
3282,0.3,0.245,0.245
3283,0.3,0.24,0.235
3284,0.305,0.255,0.24
3285,0.3,0.25,0.26
3286,0.3,0.23,0.24
3287,0.3,0.24,0.255
3288,0.31,0.265,0.245
3289,0.3,0.235,0.24
3290,0.3,0.245,0.235
3291,0.3,0.235,0.24
3292,0.305,0.24,0.25
3293,0.3,0.255,0.24
3294,0.3,0.24,0.245
3295,0.305,0.24,0.235
3296,0.3,0.235,0.24
3297,0.3,0.25,0.235
3298,0.3,0.245,0.24
3299,0.3,0.24,0.25
3300,0.305,0.24,0.23
3301,0.3,0.25,0.225
3302,0.3,0.24,0.24
3303,0.3,0.26,0.245
3304,0.3,0.245,0.25
3305,0.3,0.25,0.26
3306,0.3,0.23,0.245
3307,0.305,0.25,0.25
3308,0.3,0.265,0.245
3309,0.3,0.235,0.24
3310,0.3,0.235,0.26
3311,0.305,0.245,0.235
3312,0.3,0.255,0.24
3313,0.305,0.235,0.235
3314,0.3,0.245,0.235
3315,0.3,0.25,0.26
3316,0.305,0.24,0.255
3317,0.3,0.25,0.245
3318,0.305,0.235,0.25
3319,0.305,0.24,0.245
3320,0.3,0.225,0.23
3321,0.3,0.24,0.24
3322,0.3,0.24,0.25
3323,0.3,0.25,0.26
3324,0.305,0.24,0.255
3325,0.3,0.24,0.26
3326,0.3,0.25,0.235
3327,0.305,0.235,0.25
3328,0.3,0.235,0.25
3329,0.3,0.235,0.24
3330,0.3,0.235,0.245
3331,0.3,0.24,0.24
3332,0.305,0.235,0.25
3333,0.3,0.23,0.245
3334,0.3,0.255,0.24
3335,0.305,0.235,0.26
3336,0.3,0.265,0.24
3337,0.3,0.24,0.25
3338,0.3,0.235,0.25
3339,0.3,0.245,0.26
3340,0.3,0.235,0.235
3341,0.3,0.24,0.235
3342,0.3,0.24,0.235
3343,0.3,0.26,0.24
3344,0.305,0.24,0.245
3345,0.3,0.23,0.245
3346,0.3,0.225,0.24
3347,0.3,0.245,0.245
3348,0.3,0.235,0.235
3349,0.315,0.23,0.24
3350,0.305,0.235,0.245
3351,0.3,0.245,0.24
3352,0.3,0.24,0.24
3353,0.3,0.24,0.235
3354,0.3,0.24,0.24
3355,0.3,0.25,0.235
3356,0.3,0.24,0.245
3357,0.3,0.24,0.225
3358,0.31,0.245,0.235
3359,0.3,0.24,0.24
3360,0.3,0.24,0.255
3361,0.3,0.24,0.235
3362,0.3,0.24,0.235
3363,0.305,0.24,0.24
3364,0.3,0.24,0.245
3365,0.3,0.245,0.235
3366,0.3,0.29,0.24
3367,0.3,0.24,0.24
3368,0.3,0.25,0.24
3369,0.3,0.235,0.255
3370,0.3,0.24,0.25
3371,0.3,0.235,0.25
3372,0.3,0.24,0.25
3373,0.3,0.24,0.235
3374,0.31,0.23,0.23
3375,0.3,0.255,0.25
3376,0.3,0.24,0.24
3377,0.3,0.23,0.24
3378,0.3,0.235,0.245
3379,0.3,0.24,0.25
3380,0.3,0.245,0.245
3381,0.3,0.24,0.24
3382,0.3,0.23,0.24
3383,0.3,0.235,0.245
3384,0.3,0.235,0.24
3385,0.3,0.245,0.24
3386,0.3,0.23,0.24
3387,0.3,0.25,0.25
3388,0.3,0.24,0.235
3389,0.3,0.245,0.25
3390,0.3,0.24,0.24
3391,0.3,0.235,0.24
3392,0.3,0.235,0.23
3393,0.3,0.24,0.25
3394,0.3,0.235,0.25
3395,0.3,0.235,0.25
3396,0.3,0.24,0.255
3397,0.3,0.235,0.22
3398,0.3,0.245,0.24
3399,0.3,0.245,0.225
3400,0.3,0.225,0.235
3401,0.3,0.25,0.24
3402,0.3,0.235,0.23
3403,0.3,0.255,0.24
3404,0.3,0.24,0.25
3405,0.3,0.24,0.235
3406,0.305,0.245,0.225
3407,0.3,0.225,0.225
3408,0.3,0.235,0.24
3409,0.3,0.235,0.23
3410,0.305,0.23,0.25
3411,0.3,0.225,0.24
3412,0.3,0.25,0.255
3413,0.3,0.225,0.24
3414,0.3,0.225,0.26
3415,0.3,0.235,0.255
3416,0.3,0.235,0.24
3417,0.3,0.24,0.245
3418,0.3,0.225,0.235
3419,0.3,0.245,0.245
3420,0.3,0.23,0.245
3421,0.3,0.23,0.24
3422,0.3,0.24,0.245
3423,0.3,0.225,0.235
3424,0.3,0.23,0.23
3425,0.3,0.24,0.245
3426,0.3,0.23,0.235
3427,0.3,0.245,0.235
3428,0.3,0.24,0.235
3429,0.3,0.23,0.255
3430,0.3,0.24,0.24
3431,0.295,0.23,0.235
3432,0.3,0.235,0.25
3433,0.3,0.235,0.235
3434,0.3,0.23,0.24
3435,0.305,0.23,0.245
3436,0.3,0.225,0.245
3437,0.3,0.24,0.24
3438,0.3,0.245,0.24
3439,0.3,0.25,0.225
3440,0.3,0.235,0.25
3441,0.3,0.255,0.24
3442,0.305,0.24,0.235
3443,0.3,0.25,0.245
3444,0.305,0.24,0.24
3445,0.3,0.28,0.235
3446,0.3,0.235,0.25
3447,0.3,0.235,0.24
3448,0.3,0.225,0.215
3449,0.3,0.245,0.225
3450,0.3,0.235,0.235
3451,0.3,0.235,0.235
3452,0.31,0.235,0.255
3453,0.3,0.245,0.245
3454,0.3,0.24,0.24
3455,0.3,0.25,0.265
3456,0.3,0.235,0.235
3457,0.3,0.255,0.245
3458,0.3,0.255,0.235
3459,0.3,0.24,0.24
3460,0.3,0.235,0.24
3461,0.3,0.235,0.245
3462,0.3,0.23,0.255
3463,0.3,0.24,0.235
3464,0.3,0.235,0.24
3465,0.3,0.255,0.245
3466,0.3,0.235,0.255
3467,0.3,0.25,0.245
3468,0.3,0.235,0.235
3469,0.3,0.24,0.24
3470,0.3,0.26,0.225
3471,0.3,0.23,0.245
3472,0.3,0.23,0.245
3473,0.3,0.245,0.24
3474,0.3,0.25,0.25
3475,0.305,0.23,0.23
3476,0.3,0.235,0.235
3477,0.3,0.25,0.245
3478,0.3,0.245,0.235
3479,0.3,0.235,0.25
3480,0.305,0.24,0.24
3481,0.3,0.245,0.235
3482,0.3,0.245,0.24
3483,0.3,0.25,0.245
3484,0.3,0.235,0.25
3485,0.3,0.235,0.24
3486,0.3,0.245,0.24
3487,0.3,0.23,0.245
3488,0.3,0.24,0.235
3489,0.3,0.24,0.24
3490,0.3,0.25,0.25
3491,0.3,0.24,0.24
3492,0.295,0.25,0.27
3493,0.3,0.23,0.235
3494,0.3,0.25,0.24
3495,0.305,0.235,0.265
3496,0.3,0.23,0.245
3497,0.31,0.23,0.225
3498,0.3,0.24,0.24
3499,0.3,0.24,0.25
3500,0.3,0.245,0.25
3501,0.3,0.235,0.235
3502,0.3,0.265,0.24
3503,0.3,0.245,0.24
3504,0.3,0.25,0.24
3505,0.3,0.24,0.23
3506,0.3,0.24,0.23
3507,0.3,0.235,0.24
3508,0.3,0.235,0.255
3509,0.3,0.245,0.245
3510,0.3,0.235,0.24
3511,0.3,0.24,0.24
3512,0.3,0.24,0.245
3513,0.3,0.25,0.245
3514,0.305,0.235,0.24
3515,0.3,0.24,0.235
3516,0.3,0.24,0.24
3517,0.3,0.235,0.25
3518,0.3,0.245,0.23
3519,0.3,0.24,0.23
3520,0.3,0.235,0.25
3521,0.305,0.24,0.24
3522,0.3,0.24,0.25
3523,0.3,0.235,0.225
3524,0.3,0.245,0.225
3525,0.3,0.235,0.245
3526,0.305,0.255,0.24
3527,0.3,0.255,0.25
3528,0.3,0.24,0.24
3529,0.3,0.24,0.265
3530,0.3,0.235,0.245
3531,0.295,0.27,0.24
3532,0.3,0.245,0.245
3533,0.3,0.24,0.24
3534,0.3,0.23,0.23
3535,0.3,0.24,0.24
3536,0.305,0.235,0.24
3537,0.3,0.24,0.24
3538,0.3,0.245,0.235
3539,0.3,0.23,0.26
3540,0.295,0.24,0.23
3541,0.3,0.24,0.25
3542,0.3,0.23,0.24
3543,0.3,0.23,0.25
3544,0.3,0.22,0.23
3545,0.3,0.24,0.25
3546,0.3,0.25,0.24
3547,0.305,0.24,0.24
3548,0.3,0.24,0.24
3549,0.3,0.245,0.24
3550,0.3,0.235,0.245
3551,0.3,0.235,0.24
3552,0.3,0.24,0.24
3553,0.3,0.24,0.24
3554,0.305,0.235,0.235
3555,0.3,0.245,0.235
3556,0.3,0.255,0.245
3557,0.3,0.25,0.245
3558,0.3,0.22,0.255
3559,0.3,0.245,0.25
3560,0.3,0.225,0.25
3561,0.3,0.23,0.26
3562,0.3,0.25,0.235
3563,0.3,0.225,0.25
3564,0.3,0.23,0.225
3565,0.3,0.23,0.235
3566,0.3,0.25,0.255
3567,0.3,0.245,0.22
3568,0.3,0.24,0.24
3569,0.3,0.245,0.245
3570,0.3,0.245,0.24
3571,0.3,0.23,0.24
3572,0.3,0.23,0.235
3573,0.3,0.235,0.245
3574,0.3,0.245,0.24
3575,0.3,0.25,0.24
3576,0.3,0.225,0.25
3577,0.3,0.245,0.235
3578,0.3,0.235,0.225
3579,0.3,0.235,0.245
3580,0.3,0.24,0.255
3581,0.3,0.235,0.26
3582,0.3,0.24,0.245
3583,0.3,0.22,0.24
3584,0.3,0.255,0.25
3585,0.305,0.23,0.255
3586,0.3,0.235,0.255
3587,0.3,0.25,0.26
3588,0.3,0.245,0.24
3589,0.3,0.25,0.255
3590,0.3,0.235,0.255
3591,0.3,0.24,0.225
3592,0.3,0.245,0.25
3593,0.3,0.235,0.255
3594,0.3,0.25,0.26
3595,0.31,0.245,0.245
3596,0.3,0.235,0.235
3597,0.3,0.25,0.235
3598,0.3,0.245,0.24
3599,0.3,0.24,0.24
3600,0.305,0.24,0.25
3601,0.305,0.245,0.24
3602,0.3,0.24,0.24
3603,0.3,0.24,0.245
3604,0.3,0.235,0.235
3605,0.3,0.245,0.255
3606,0.3,0.245,0.275
3607,0.3,0.24,0.245
3608,0.3,0.23,0.245
3609,0.3,0.23,0.24
3610,0.3,0.255,0.245
3611,0.3,0.25,0.255
3612,0.3,0.245,0.25
3613,0.3,0.24,0.24
3614,0.3,0.235,0.24
3615,0.3,0.245,0.25
3616,0.305,0.25,0.24
3617,0.305,0.24,0.245
3618,0.3,0.235,0.255
3619,0.305,0.245,0.24
3620,0.3,0.24,0.255
3621,0.3,0.23,0.245
3622,0.3,0.245,0.24
3623,0.305,0.24,0.245
3624,0.305,0.235,0.24
3625,0.3,0.225,0.25
3626,0.3,0.25,0.255
3627,0.3,0.245,0.235
3628,0.3,0.265,0.25
3629,0.305,0.24,0.245
3630,0.3,0.26,0.245
3631,0.3,0.235,0.24
3632,0.3,0.235,0.24
3633,0.3,0.26,0.25
3634,0.305,0.235,0.245
3635,0.3,0.23,0.245
3636,0.3,0.24,0.245
3637,0.3,0.25,0.245
3638,0.305,0.235,0.255
3639,0.3,0.245,0.235
3640,0.31,0.235,0.245
3641,0.3,0.285,0.24
3642,0.3,0.24,0.25
3643,0.3,0.3,0.245
3644,0.3,0.24,0.285
3645,0.3,0.235,0.235
3646,0.31,0.23,0.225
3647,0.305,0.23,0.225
3648,0.305,0.25,0.24
3649,0.3,0.24,0.225
3650,0.305,0.24,0.23
3651,0.3,0.235,0.23
3652,0.305,0.24,0.24
3653,0.3,0.25,0.245
3654,0.305,0.25,0.245
3655,0.305,0.24,0.24
3656,0.3,0.245,0.245
3657,0.3,0.255,0.245
3658,0.3,0.25,0.26
3659,0.295,0.245,0.235
3660,0.305,0.25,0.245
3661,0.3,0.235,0.24
3662,0.305,0.24,0.24
3663,0.3,0.24,0.255
3664,0.305,0.235,0.255
3665,0.3,0.245,0.24
3666,0.305,0.235,0.245
3667,0.3,0.235,0.24
3668,0.3,0.24,0.255
3669,0.3,0.235,0.25
3670,0.3,0.24,0.235
3671,0.3,0.24,0.25
3672,0.3,0.255,0.225
3673,0.31,0.24,0.24
3674,0.3,0.24,0.25
3675,0.3,0.255,0.245
3676,0.3,0.235,0.25
3677,0.305,0.23,0.245
3678,0.3,0.235,0.24
3679,0.3,0.22,0.25
3680,0.3,0.25,0.24
3681,0.3,0.24,0.245
3682,0.31,0.255,0.24
3683,0.3,0.24,0.24
3684,0.3,0.26,0.265
3685,0.3,0.235,0.26
3686,0.3,0.23,0.255
3687,0.3,0.23,0.245
3688,0.3,0.235,0.24
3689,0.3,0.23,0.245
3690,0.3,0.235,0.23
3691,0.3,0.24,0.255
3692,0.305,0.235,0.245
3693,0.3,0.23,0.25
3694,0.3,0.225,0.24
3695,0.305,0.235,0.265
3696,0.3,0.245,0.26
3697,0.3,0.25,0.24
3698,0.3,0.24,0.245
3699,0.3,0.24,0.245
3700,0.305,0.25,0.235
3701,0.3,0.245,0.25
3702,0.3,0.24,0.255
3703,0.3,0.24,0.24
3704,0.3,0.235,0.265
3705,0.3,0.25,0.255
3706,0.305,0.255,0.235
3707,0.3,0.25,0.245
3708,0.3,0.23,0.245
3709,0.305,0.235,0.24
3710,0.305,0.24,0.245
3711,0.3,0.24,0.25
3712,0.3,0.245,0.25
3713,0.3,0.24,0.25
3714,0.3,0.23,0.225
3715,0.315,0.26,0.26
3716,0.3,0.24,0.25
3717,0.305,0.24,0.235
3718,0.3,0.24,0.23
3719,0.3,0.235,0.24
3720,0.3,0.25,0.24
3721,0.3,0.235,0.255
3722,0.3,0.235,0.265
3723,0.3,0.24,0.24
3724,0.305,0.24,0.245
3725,0.3,0.23,0.25
3726,0.3,0.245,0.225
3727,0.305,0.245,0.245
3728,0.3,0.255,0.245
3729,0.305,0.25,0.235
3730,0.305,0.265,0.25
3731,0.3,0.235,0.25
3732,0.3,0.26,0.24
3733,0.3,0.24,0.24
3734,0.305,0.245,0.245
3735,0.305,0.24,0.245
3736,0.3,0.235,0.25
3737,0.3,0.24,0.235
3738,0.315,0.23,0.24
3739,0.305,0.23,0.25
3740,0.3,0.235,0.25
3741,0.305,0.24,0.25
3742,0.3,0.245,0.22
3743,0.305,0.235,0.255
3744,0.3,0.245,0.25
3745,0.3,0.255,0.235
3746,0.3,0.25,0.235
3747,0.3,0.255,0.24
3748,0.305,0.245,0.24
3749,0.3,0.245,0.255
3750,0.3,0.24,0.24
3751,0.3,0.235,0.24
3752,0.295,0.24,0.26
3753,0.3,0.235,0.26
3754,0.3,0.24,0.245
3755,0.3,0.235,0.26
3756,0.3,0.235,0.235
3757,0.305,0.315,0.26
3758,0.305,0.27,0.235
3759,0.305,0.23,0.28
3760,0.3,0.235,0.24
3761,0.3,0.235,0.25
3762,0.3,0.235,0.245
3763,0.3,0.235,0.245
3764,0.3,0.245,0.225
3765,0.3,0.25,0.265
3766,0.3,0.225,0.24
3767,0.305,0.23,0.24
3768,0.305,0.24,0.245
3769,0.3,0.245,0.235
3770,0.3,0.225,0.25
3771,0.3,0.235,0.24
3772,0.3,0.245,0.26
3773,0.3,0.235,0.235
3774,0.3,0.25,0.24
3775,0.3,0.24,0.24
3776,0.3,0.24,0.245
3777,0.3,0.24,0.235
3778,0.3,0.235,0.245
3779,0.305,0.235,0.235
3780,0.305,0.235,0.25
3781,0.3,0.245,0.24
3782,0.305,0.23,0.25
3783,0.3,0.235,0.245
3784,0.305,0.235,0.245
3785,0.3,0.235,0.24
3786,0.3,0.235,0.235
3787,0.3,0.23,0.235
3788,0.305,0.245,0.24
3789,0.3,0.235,0.24
3790,0.3,0.24,0.245
